 # thickness,pce,jmax,j0,jsc,vmax,voc,ff
    0.24048E+00    0.22077E+02    0.14076E+03    0.69411E-26    0.14306E+03    0.15690E+01    0.16750E+01    0.92159E+02
    0.24248E+00    0.22085E+02    0.14081E+03    0.69555E-26    0.14312E+03    0.15689E+01    0.16750E+01    0.92159E+02
    0.24449E+00    0.22093E+02    0.14086E+03    0.69698E-26    0.14317E+03    0.15689E+01    0.16750E+01    0.92158E+02
    0.24649E+00    0.22100E+02    0.14092E+03    0.69837E-26    0.14322E+03    0.15689E+01    0.16749E+01    0.92158E+02
    0.24850E+00    0.22108E+02    0.14097E+03    0.69974E-26    0.14328E+03    0.15688E+01    0.16749E+01    0.92158E+02
    0.25050E+00    0.22115E+02    0.14102E+03    0.70108E-26    0.14333E+03    0.15688E+01    0.16748E+01    0.92158E+02
    0.25251E+00    0.22122E+02    0.14107E+03    0.70240E-26    0.14338E+03    0.15687E+01    0.16748E+01    0.92158E+02
    0.25451E+00    0.22129E+02    0.14111E+03    0.70370E-26    0.14342E+03    0.15687E+01    0.16748E+01    0.92158E+02
    0.25651E+00    0.22136E+02    0.14116E+03    0.70496E-26    0.14347E+03    0.15687E+01    0.16747E+01    0.92158E+02
    0.25852E+00    0.22142E+02    0.14120E+03    0.70621E-26    0.14352E+03    0.15686E+01    0.16747E+01    0.92157E+02
    0.26052E+00    0.22148E+02    0.14125E+03    0.70743E-26    0.14356E+03    0.15686E+01    0.16746E+01    0.92157E+02
    0.26253E+00    0.22155E+02    0.14129E+03    0.70863E-26    0.14360E+03    0.15686E+01    0.16746E+01    0.92157E+02
    0.26453E+00    0.22161E+02    0.14133E+03    0.70981E-26    0.14365E+03    0.15685E+01    0.16746E+01    0.92157E+02
    0.26653E+00    0.22166E+02    0.14137E+03    0.71096E-26    0.14369E+03    0.15685E+01    0.16745E+01    0.92157E+02
    0.26854E+00    0.22172E+02    0.14141E+03    0.71210E-26    0.14373E+03    0.15684E+01    0.16745E+01    0.92157E+02
    0.27054E+00    0.22178E+02    0.14145E+03    0.71321E-26    0.14377E+03    0.15684E+01    0.16745E+01    0.92157E+02
    0.27255E+00    0.22183E+02    0.14149E+03    0.71430E-26    0.14381E+03    0.15684E+01    0.16744E+01    0.92157E+02
    0.27455E+00    0.22189E+02    0.14152E+03    0.71537E-26    0.14384E+03    0.15684E+01    0.16744E+01    0.92156E+02
    0.27655E+00    0.22194E+02    0.14156E+03    0.71642E-26    0.14388E+03    0.15683E+01    0.16744E+01    0.92156E+02
    0.27856E+00    0.22199E+02    0.14160E+03    0.71745E-26    0.14392E+03    0.15683E+01    0.16743E+01    0.92156E+02
    0.28056E+00    0.22204E+02    0.14163E+03    0.71847E-26    0.14395E+03    0.15683E+01    0.16743E+01    0.92156E+02
    0.28257E+00    0.22209E+02    0.14166E+03    0.71946E-26    0.14398E+03    0.15682E+01    0.16743E+01    0.92156E+02
    0.28457E+00    0.22213E+02    0.14170E+03    0.72043E-26    0.14402E+03    0.15682E+01    0.16743E+01    0.92156E+02
    0.28657E+00    0.22218E+02    0.14173E+03    0.72139E-26    0.14405E+03    0.15682E+01    0.16742E+01    0.92156E+02
    0.28858E+00    0.22222E+02    0.14176E+03    0.72233E-26    0.14408E+03    0.15682E+01    0.16742E+01    0.92156E+02
    0.29058E+00    0.22227E+02    0.14179E+03    0.72325E-26    0.14411E+03    0.15681E+01    0.16742E+01    0.92156E+02
    0.29259E+00    0.22231E+02    0.14182E+03    0.72415E-26    0.14414E+03    0.15681E+01    0.16741E+01    0.92155E+02
    0.29459E+00    0.22235E+02    0.14185E+03    0.72504E-26    0.14417E+03    0.15681E+01    0.16741E+01    0.92155E+02
